location_id,location_name,sales_agent_id,sales_agent_name,avg_quote_price,total_quote_qty,total_jobs_booked
7,Seattle,1152,Gabriela Owen,1.17,1605900,4
7,Seattle,1153,Brooklynn Orozco,0.91,3691900,5
7,Seattle,1154,Konnor Davies,0.98,1326900,4
7,Seattle,1155,Marshall Frederick,1.03,3464000,6
7,Seattle,1156,Emmalee Miles,0.77,1474100,3
7,Seattle,1157,Markus Lopez,0.76,3301500,5
7,Seattle,1158,Kason Juarez,0.96,2037100,4
7,Seattle,1159,Lamont Sutton,0.96,2636200,4
7,Seattle,1160,Aniyah Cobb,1.06,3560800,5
7,Seattle,1161,Alfred Duncan,0.92,7082000,9
7,Seattle,1162,Ayaan Holt,0.74,1052600,1
7,Seattle,1163,George Green,1.07,2652400,5
7,Seattle,1164,Felix Frost,1.16,2209100,4
7,Seattle,1165,Octavio Coffey,0.93,2465900,5
7,Seattle,1166,Holly Stein,1.04,1945200,6
7,Seattle,1167,Steve Gonzales,0.77,2794200,5
7,Seattle,1168,Jackson Snow,0.78,2791900,6
7,Seattle,1169,Mario Friedman,1.50,1708100,2
7,Seattle,1170,Antonio Allison,1.01,4684300,6
7,Seattle,1171,Beckett Howe,1.05,7853900,10
7,Seattle,1172,Andrew Stone,1.40,384600,4
7,Seattle,1173,Dominick Briggs,1.57,280400,1
7,Seattle,1174,Jamya Spence,0.77,1834300,3
7,Seattle,1175,Cameron Sheppard,1.19,4499700,5
7,Seattle,1176,Makhi Ewing,1.07,3443000,5
7,Seattle,1177,Ezequiel Chapman,0.92,3300300,5
7,Seattle,1178,Kyson Baker,0.97,4316800,8
7,Seattle,1179,Nolan Frederick,1.12,1761400,2
7,Seattle,1180,Chana Dudley,0.78,747800,2
7,Seattle,1181,Skyler Browning,1.06,3906700,5
7,Seattle,1182,Melany Shannon,0.99,2579300,3
7,Seattle,1183,Luka Conley,1.02,1935100,3
7,Seattle,1184,Chad Hamilton,1.13,1573800,2
7,Seattle,1185,Clayton Dean,0.94,3123400,4
7,Seattle,1186,Bronson Russo,0.75,1781400,2
7,Seattle,1187,Colt House,1.13,2957800,4
7,Seattle,1188,Ryleigh Bridges,0.78,1306800,3
7,Seattle,1189,Konnor Byrd,0.75,3462700,4
7,Seattle,1190,Chelsea Snow,1.01,2365900,3
7,Seattle,1191,Aria Maxwell,0.78,1257700,3
7,Seattle,1192,Maritza Mendez,0.99,2817700,3
7,Seattle,1193,Arianna Reynolds,1.50,836800,1
7,Seattle,1194,Frida Mcgrath,1.03,1957900,3
7,Seattle,1195,Matilda Wheeler,1.14,1515500,2
7,Seattle,1196,Jamar Bell,0.76,1528700,2
7,Seattle,1197,Destinee Gilmore,1.08,2318500,5
7,Seattle,1198,Lyla Campos,0.75,2366300,3
7,Seattle,1199,Aria Mcdaniel,1.13,1936000,2
7,Seattle,1200,Matthias Lopez,0.95,2952000,4
7,Seattle,1201,Ryleigh Blankenship,0.95,2453800,4
7,Seattle,1202,Aileen Hall,1.13,1535600,2
7,Seattle,1203,Kianna Mccann,0.95,2691100,4
7,Seattle,1204,Rory Avila,0.96,2259100,4
7,Seattle,1205,Devin Sheppard,0.76,1514100,2
7,Seattle,1206,Ean Weaver,1.00,2589600,3
7,Seattle,1207,Kaylee Mcdowell,0.76,2592900,4
7,Seattle,1208,Renee Pugh,1.14,3796300,6
7,Seattle,1209,Kaden Ellis,0.76,685500,1
7,Seattle,1210,Vincent Mcdonald,0.77,2199900,4
7,Seattle,1211,Whitney Montgomery,0.76,3146700,4
7,Seattle,1212,Hugh Macias,1.16,2110800,4
7,Seattle,1213,Annika Parker,1.25,2685800,3
7,Seattle,1214,Spencer Hopkins,1.58,201800,1
7,Seattle,1215,Grady House,1.02,1936500,3
7,Seattle,1216,Rhett Robles,1.02,3043700,6
7,Seattle,1217,Zechariah Barrett,1.16,2960800,6
7,Seattle,1218,Addisyn Huber,1.56,1108500,3
7,Seattle,1219,Stephen Harrington,1.28,1579300,3
7,Seattle,1220,Alisson Harris,0.76,3609600,5
7,Seattle,1221,Antwan Morgan,1.19,4143300,5
7,Seattle,1222,Caiden Bridges,1.31,1094100,3
7,Seattle,1223,Lindsey Morgan,1.05,1210900,6
7,Seattle,1224,Saige Deleon,0.96,2455800,4
7,Seattle,1225,Ernest Vega,0.78,424800,1
7,Seattle,1226,Ezequiel Henry,1.10,2203700,2
7,Seattle,1227,Tamara Escobar,1.16,2956700,6
7,Seattle,1228,Valentina Benitez,0.99,5823900,6
7,Seattle,1229,Cael Rowe,1.03,2241400,6
7,Seattle,1230,Emery Gates,1.12,3419300,4
7,Seattle,1231,Lana Warner,1.14,2448900,4
7,Seattle,1232,Kailee Hanson,0.80,58700,1
7,Seattle,1233,Rayan Hanson,1.23,2366600,7
7,Seattle,1234,Britney Alexander,1.07,2764700,5
7,Seattle,1236,Trey Johns,0.92,3156300,5
7,Seattle,1237,Addisyn Rasmussen,0.77,2982800,5
7,Seattle,1238,Zack Medina,1.30,3731700,4
7,Seattle,1239,Joselyn Spence,0.76,2952700,4
7,Seattle,1240,Rhett Oneal,1.24,2348500,3
7,Seattle,1241,Declan Lewis,1.17,3364100,8
7,Seattle,1242,Thaddeus Hernandez,1.27,2257400,3
7,Seattle,1243,Lamont Rhodes,1.16,1985200,4
7,Seattle,1244,Paityn Cowan,0.76,1317800,2
7,Seattle,1245,Frida Cooley,0.78,362800,1
7,Seattle,1246,Aleah Morgan,0.91,3132800,5
7,Seattle,1247,Vivian Horton,1.55,478100,1
7,Seattle,1248,Krish Morrison,0.87,5420500,6
7,Seattle,1249,Alvin Cantrell,1.23,3127000,3
7,Seattle,1250,Juliette Guerrero,1.17,1948500,4
7,Seattle,1251,Jaylen Macias,1.02,5028000,9
7,Seattle,1253,Evan Mueller,1.16,703700,2
7,Seattle,1255,Alice Summers,1.20,4021100,5
7,Seattle,1256,Brisa Zavala,1.03,1656800,3
7,Seattle,1257,Skyla Huang,0.91,3094700,5
7,Seattle,1258,Zaniyah Dougherty,1.15,2428100,4
7,Seattle,1259,Arely Chapman,1.21,3738500,5
7,Seattle,1260,Vivian Gibbs,1.27,1727000,3
7,Seattle,1261,Nadia Savage,1.16,790300,2
7,Seattle,1262,Elisha Wyatt,0.99,3424700,7
7,Seattle,1263,Karson Montgomery,0.95,5484200,8
7,Seattle,1264,Jaylen Strong,1.09,4980600,7
7,Seattle,1265,Kobe Barker,0.77,2986900,5
7,Seattle,1266,Maryjane Griffin,1.14,2630500,4
7,Seattle,1267,George Reynolds,1.17,953200,2
7,Seattle,1268,Vivian Morrison,1.25,4256800,8
7,Seattle,1269,Ariel Ayers,0.98,1749200,4
7,Seattle,1270,Madelynn Barrett,0.78,2512900,6
7,Seattle,1271,Thomas Mitchell,1.02,1823800,3
7,Seattle,1272,Savanna Golden,0.99,4553100,7
7,Seattle,1273,Aileen Kaufman,1.08,2858500,5
7,Seattle,1274,William Herring,1.19,750300,4
7,Seattle,1275,Rogelio Stein,1.28,3150000,6
7,Seattle,1276,Charlie Booker,0.88,4928500,6
7,Seattle,1277,Laney Ray,1.13,1277000,2
7,Seattle,1278,Jerome Castillo,1.03,2327300,6
7,Seattle,1279,Rogelio Meadows,1.16,1182700,2
7,Seattle,1280,Charity Gardner,0.92,2854300,5
7,Seattle,1281,Ryann Proctor,0.97,1533400,4
7,Seattle,1282,Kaylee Kennedy,0.76,3199500,4
7,Seattle,1283,Ezequiel Montgomery,1.08,4803000,7
7,Seattle,1284,Katie Price,0.76,1584700,2
7,Seattle,1285,Gabriela Daniels,0.79,503200,2
7,Seattle,1286,Conor Camacho,1.08,5317900,7
7,Seattle,1287,Salvador Ayers,0.76,1948700,3
7,Seattle,1288,Brynn Mcbride,0.76,2783600,4
7,Seattle,1289,Lamar Mosley,0.95,2644200,4
7,Seattle,1290,Raymond Rhodes,1.32,3112400,4
7,Seattle,1291,Henry Shea,1.11,3080600,7
7,Seattle,1292,Scarlet Rasmussen,0.99,5347600,6
7,Seattle,1293,Charlize Browning,1.03,2833600,6
7,Seattle,1294,Konnor Welch,1.17,1649600,4
7,Seattle,1295,Austin Caldwell,0.95,2288800,4
7,Seattle,1296,Anya Buckley,1.12,3077900,7
7,Seattle,1297,Morgan Floyd,0.79,570500,2
7,Seattle,1298,Ayla Singh,0.74,3134200,3
7,Seattle,1299,Kelvin Mcclain,1.41,1644900,5
7,Seattle,1300,Addisyn Carlson,1.13,3172700,4
7,Seattle,1301,Alberto Ramos,1.21,3811400,5
7,Seattle,1302,Lincoln Vega,0.75,1725900,2
7,Seattle,1303,Charles Haley,1.12,3677100,4
7,Seattle,1304,Miles Greene,1.00,2352300,3
7,Seattle,1305,Ariel Fowler,1.08,2828600,5
7,Seattle,1306,Jolie Chen,0.75,1845300,2
7,Seattle,1307,Soren Proctor,1.17,1246000,2
7,Seattle,1308,Damian Phillips,0.97,4443800,8
7,Seattle,1309,Adison Carlson,0.73,1216900,1
7,Seattle,1310,Martha Gilmore,0.78,262400,1
7,Seattle,1311,Mariela Carrillo,0.78,924700,2
7,Seattle,1312,Salvador Summers,1.27,1899300,3
7,Seattle,1313,Aileen Mckenzie,1.14,2784500,4
7,Seattle,1314,Jade Molina,0.97,2300400,4
7,Seattle,1315,Zion Newman,0.76,1845700,3
7,Seattle,1316,Marina Blanchard,1.25,1987000,5
7,Seattle,1317,Mariah Bauer,1.08,2206900,5
7,Seattle,1318,Deangelo Wilcox,0.98,4032700,7
7,Seattle,1319,Emely Moran,1.02,2160900,3
7,Seattle,1320,Marina Arnold,0.96,4830200,8
7,Seattle,1321,Jaydan Goodman,1.31,3385000,4
7,Seattle,1322,Carlo Strong,0.95,2580700,4
7,Seattle,1323,Nathalie Flores,1.09,2100900,5
7,Seattle,1324,Jadiel Wu,1.02,1792000,3
7,Seattle,1325,Branden Duncan,0.78,1732700,4
7,Seattle,1326,Roman Burgess,0.76,653400,1
7,Seattle,1328,Rory Shah,1.13,5625500,8
7,Seattle,1330,Jacoby Hanna,0.91,3393800,5
7,Seattle,1331,Alfred Escobar,1.06,3669400,5
7,Seattle,1332,Jadiel Mcmillan,1.21,3596100,5
7,Seattle,1333,Steve Krause,1.34,2250200,4
7,Seattle,1334,Kirsten Cobb,1.15,1410900,2
7,Seattle,1335,Carley Mcbride,1.01,4191300,6
7,Seattle,1336,Tristian Frederick,0.98,4687300,7
7,Seattle,1337,Lincoln Becker,0.96,2263400,4
7,Seattle,1338,Kassandra Mccullough,0.95,2460000,4
7,Seattle,1339,Malik Hampton,0.96,2597900,4
7,Seattle,1340,Trent Ross,0.97,1646800,4
7,Seattle,1341,Makhi Williamson,0.76,1531500,2
7,Seattle,1342,Lina Davies,1.05,3803800,5
7,Seattle,1343,Kael Crawford,0.77,1618000,3
7,Seattle,1344,Talia Hart,1.14,4493200,6
7,Seattle,1345,Mallory Baker,1.07,2879300,5
7,Seattle,1346,Dario Shah,0.94,3276800,4
7,Seattle,1347,Moshe Hill,0.90,3774000,6
7,Seattle,1348,Clara Chambers,1.16,1282000,2
7,Seattle,1349,Kailee Pham,1.25,2536600,3
7,Seattle,1350,Brisa Mcguire,0.85,5223800,8
7,Seattle,1351,Bailey Washington,1.31,3201200,4
7,Seattle,1352,Eli Martinez,0.74,2030500,2
7,Seattle,1353,Jimena Fowler,1.07,2815900,5
7,Seattle,1354,Kolton Wilcox,1.05,3950300,5
7,Seattle,1355,Josue Carson,0.79,186600,1
7,Seattle,1356,Quentin Davila,1.23,2490700,5
7,Seattle,1357,Andrew Manning,1.29,2951600,6
7,Seattle,1358,Daniela Rice,1.05,3985200,5
7,Seattle,1359,Jalen Haley,0.95,3094600,4
7,Seattle,1360,Elvis Wyatt,0.76,5254400,7
7,Seattle,1361,Ruby Schroeder,1.09,5313900,7
7,Seattle,1362,Kyson Hunt,0.78,279700,1
7,Seattle,1363,Jordyn Orr,0.86,5369600,7
7,Seattle,1364,Kailee Howe,1.04,1141500,3
7,Seattle,1365,Mariah Fitzpatrick,1.03,1531200,3
7,Seattle,1366,Esmeralda Lowery,0.75,2397800,3
7,Seattle,1367,Teagan Brewer,1.24,2483000,3
7,Seattle,1368,Mohammad Stephens,0.90,4259800,5
7,Seattle,1369,Scarlet Fisher,0.90,4285600,5
7,Seattle,1370,Juliana Stout,0.76,2241400,3
7,Seattle,1371,Davion Tran,1.16,1179200,2
7,Seattle,1372,Haven Cox,0.74,971200,1
7,Seattle,1373,Branden Coffey,1.02,1963200,3
7,Seattle,1374,Melany Harding,1.36,3650700,5
7,Seattle,1375,Mareli Harrington,1.00,2661300,3
7,Seattle,1376,Quinn Garner,1.28,2065400,3
7,Seattle,1377,Abigail Espinoza,1.16,2046400,4
7,Seattle,1378,Beckett Wiggins,1.04,1184500,3
7,Seattle,1379,Ashleigh Dickson,0.96,4288900,8
7,Seattle,1380,Aleah Barker,0.88,4046600,6
7,Seattle,1381,Zavier Clarke,0.94,2948900,4
7,Seattle,1382,Alvin Blankenship,0.74,911100,1
7,Seattle,1383,Deshawn Franklin,1.06,4138100,5
7,Seattle,1384,Alvin Manning,1.23,2746700,5
7,Seattle,1385,Isabell Jenkins,1.17,638700,2
7,Seattle,1386,Ruth Bailey,1.58,130600,1
7,Seattle,1387,Cordell Boyd,1.05,4091300,5
7,Seattle,1388,Seamus Velez,0.91,3160100,5
7,Seattle,1389,Adam Henry,1.03,1916100,3
7,Seattle,1390,Valentina May,1.14,3786300,6
7,Seattle,1391,Makai Davies,1.26,4142600,8
7,Seattle,1392,Eugene Combs,1.18,563600,2
7,Seattle,1393,Niko Hendricks,1.30,1516000,3
7,Seattle,1394,Scarlett Wilkerson,1.55,1485600,3
7,Seattle,1395,Zoe Green,1.05,3694300,5
7,Seattle,1396,Nylah Crawford,1.01,7162800,13
7,Seattle,1397,Raina Mitchell,1.24,8099100,11
7,Seattle,1398,Alisson Ayers,1.52,632900,1
7,Seattle,1399,Juliana Blevins,0.87,4449600,8
7,Seattle,1400,Raquel Willis,1.06,3958700,5
7,Seattle,1401,Adrianna Chen,0.92,3344400,5
7,Seattle,1402,Jayden Deleon,1.34,2472700,4
7,Seattle,1403,Connor Werner,1.02,1751900,3
7,Seattle,1404,Junior Mendez,1.02,4168000,6
7,Seattle,1405,Tate Proctor,0.76,1818600,3
7,Seattle,1406,Teagan Dudley,1.26,2313300,3
7,Seattle,1407,Chelsea Schaefer,1.02,4652800,9
7,Seattle,1408,Colt Liu,0.89,3441000,6
7,Seattle,1409,Declan Fisher,1.04,1033500,3
7,Seattle,1410,Lana Mcguire,0.93,2643200,5
7,Seattle,1411,Charity Patel,1.20,256500,2
7,Seattle,1412,Moshe Johns,1.31,4602100,7
7,Seattle,1413,Miles Pennington,1.06,3264500,5
7,Seattle,1414,Casey Harrell,1.01,6438400,9
7,Seattle,1415,Larissa Dickerson,1.13,3364600,4
7,Seattle,1416,Janessa Robinson,0.77,1700800,3
7,Seattle,1417,Evan Diaz,0.91,3730400,5
7,Seattle,1418,Terry Berger,1.15,2804400,4
7,Seattle,1419,Cameron Howell,0.78,2310900,6
7,Seattle,1420,Dayami Soto,0.77,1747500,3
7,Seattle,1421,Thomas Hudson,0.95,4837500,8
7,Seattle,1422,Kirsten Arnold,0.90,3097200,6
7,Seattle,1423,Adyson Gibbs,0.98,3092500,3
7,Seattle,1424,Aliyah Baldwin,0.77,593800,1
7,Seattle,1425,Cierra Rush,0.75,2382200,3
7,Seattle,1426,Shannon Banks,0.79,716600,3
7,Seattle,1427,Jade Blevins,1.09,2935300,5
7,Seattle,1428,Emma Moore,1.13,3182300,4
7,Seattle,1429,Ricky Mccann,1.15,1135600,2
7,Seattle,1430,Izabella Saunders,0.97,5098400,7
7,Seattle,1431,Uriah Ramsey,1.08,5295100,7
7,Seattle,1432,Julian Alexander,1.15,4164400,6
7,Seattle,1433,Teagan Huber,0.77,552200,1
7,Seattle,1434,Jazlene Hunt,1.34,2412500,4
7,Seattle,1435,Cristal Zamora,0.75,3442300,4
7,Seattle,1436,Holly French,0.76,2560200,4
7,Seattle,1437,Damian Oneal,1.03,2037100,3
7,Seattle,1438,Maliyah Hardin,0.77,3892400,7
7,Seattle,1439,Marina Contreras,1.13,2704700,4
7,Seattle,1440,Hugh Welch,1.14,4339200,6
7,Seattle,1441,Kassandra Joseph,1.07,2968400,5
7,Seattle,1442,Zoe Dickson,1.15,2301500,4
7,Seattle,1443,Madelynn Butler,1.15,1522700,2
7,Seattle,1444,Saige Garner,0.96,4779600,8
7,Seattle,1445,Sadie Beck,1.22,3309500,5
7,Seattle,1446,Cadence Ellison,1.29,1261500,3
7,Seattle,1447,Alexzander Hanna,0.96,2452700,4
7,Seattle,1448,Porter Orr,1.55,477500,1
7,Seattle,1449,Adelaide Adkins,1.27,4250400,6
7,Seattle,1450,Jaylee Steele,0.89,3395500,6
7,Seattle,1451,Libby Lopez,0.94,3183800,4
7,Seattle,1452,Harley Haynes,0.77,1618700,3
7,Seattle,1453,Irvin Maddox,0.75,2697000,3
7,Seattle,1454,Heidy Booth,0.76,1473300,2
7,Seattle,1455,Kylee Cox,1.03,4144400,9
7,Seattle,1456,Jolie Hayes,1.19,459600,2
7,Seattle,1457,Jaden Blanchard,0.95,5423100,8
7,Seattle,1458,Carlo Barker,0.99,3968400,7
7,Seattle,1459,Keshawn Wood,1.22,3320500,5
7,Seattle,1460,Drew Lopez,1.27,2133300,3
7,Seattle,1461,Carlee Dunn,1.47,1017600,1
7,Seattle,1462,Lina Houston,0.99,2990700,3
7,Seattle,1463,Ayden Gould,0.94,2160300,5
7,Seattle,1464,Hector Miller,0.73,1136100,1
7,Seattle,1465,Joshua Lowery,1.06,3674700,5
7,Seattle,1466,Joshua Wyatt,0.77,1138700,2
7,Seattle,1467,Casey Mccann,0.76,3150100,5
7,Seattle,1468,Drew Patterson,1.15,2428500,4
7,Seattle,1469,Lizeth Charles,0.86,4757600,8
7,Seattle,1470,Gianna Washington,1.12,1958600,2
7,Seattle,1471,Riya Matthews,0.91,3941000,5
7,Seattle,1473,Mackenzie Burch,0.92,3221700,5
7,Seattle,1474,Holly Smith,1.29,1298200,3
7,Seattle,1475,Lizeth Stephens,1.09,2769600,5
7,Seattle,1477,Alfonso Burnett,1.26,2014100,3
7,Seattle,1478,Bella Mclean,1.12,3395400,4
7,Seattle,1479,Whitney Phillips,0.77,2175500,4
7,Seattle,1480,Hunter Lawson,1.13,1888500,2
7,Seattle,1481,Nathen Odom,1.06,3127200,5
7,Seattle,1482,Julia Morrison,0.74,1101800,1
7,Seattle,1483,Joshua Wang,0.96,2197400,4
7,Seattle,1484,Aedan Perkins,0.93,3756000,4
7,Seattle,1485,Luka Hensley,0.93,2265100,5
7,Seattle,1486,Octavio Short,1.18,2078400,6
7,Seattle,1487,Reagan Wiley,0.92,2624000,5
7,Seattle,1490,Leslie Krueger,1.46,1174700,1
7,Seattle,1491,Jamya Carrillo,0.76,3557800,5
7,Seattle,1493,Yael Crawford,1.16,2034900,4
7,Seattle,1494,Nancy Owen,0.88,4890100,6
7,Seattle,1495,Tate Stafford,1.10,2366000,2
7,Seattle,1496,Isis Moore,0.77,1107300,2
7,Seattle,1497,Emmalee Jenkins,0.75,4428000,5
7,Seattle,1498,Aarav Mcdaniel,0.92,2753300,5
7,Seattle,1499,Santino Smith,0.76,3047200,4
7,Seattle,1500,Cecilia Hayes,1.00,2033400,3
7,Seattle,1501,Carlo Ellison,0.95,2977800,4
7,Seattle,1502,Ulises Dorsey,1.02,4286000,6
7,Seattle,1503,Jamar Chapman,0.75,4201300,5
7,Seattle,1504,Arianna Mason,0.91,8724600,9
7,Seattle,1505,Ronan Welch,1.19,4173300,5
7,Seattle,1506,Lucia Hatfield,1.00,5081600,6
7,Seattle,1507,Collin Savage,0.99,2526500,3
7,Seattle,1508,Leslie Everett,1.33,3581500,7
7,Seattle,1509,Dixie Joseph,0.76,688500,1
7,Seattle,1510,William Joseph,1.33,2596500,4
7,Seattle,1511,Amir Sheppard,0.78,374100,1
7,Seattle,1512,Julio Mitchell,1.07,3096500,5
7,Seattle,1513,Julia Brewer,1.02,1632100,3
7,Seattle,1514,Raquel Weaver,1.19,4410600,5
7,Seattle,1516,Steve Herring,1.13,3134100,4
7,Seattle,1517,Giovanni Phelps,1.18,983200,2
7,Seattle,1518,Jade Villa,1.47,1062200,1
7,Seattle,1519,Bradley Smith,1.20,232400,2
7,Seattle,1520,Andy Nash,1.25,2584700,3
7,Seattle,1521,Emma Rush,0.76,3317400,5
7,Seattle,1522,Jaquan Pennington,0.90,2918900,6
7,Seattle,1523,Vivian Holt,0.75,1671700,2
7,Seattle,1524,Lilliana Ball,1.00,2458300,3
7,Seattle,1525,Joshua Zamora,1.13,1182800,2
7,Seattle,1526,Oswaldo Welch,1.24,2493300,3
7,Seattle,1527,Mohammad Shah,0.77,2878000,5
7,Seattle,1528,Francis Bradshaw,0.79,658900,2
7,Seattle,1529,Moshe Small,1.27,2046300,3
7,Seattle,1530,Brisa Mercer,0.91,3285600,5
7,Seattle,1531,Aydin Miles,0.76,4074600,6
7,Seattle,1532,Zoie Mccann,0.77,1163900,2
7,Seattle,1533,Maggie Knapp,0.78,350700,1
7,Seattle,1534,Ahmad Payne,1.00,2810700,3
7,Seattle,1535,Joseph Martinez,1.15,2309000,4
7,Seattle,1536,Nicolas Oconnell,1.52,1348000,2
7,Seattle,1538,Lizeth Knight,1.06,3395100,5
7,Seattle,1539,Rayan Cantrell,0.89,4459000,6
7,Seattle,1540,Lilia Warner,1.03,3026000,6
7,Seattle,1541,Immanuel Cooley,0.78,992900,2
7,Seattle,1542,Julian Flores,1.01,1877800,3
7,Seattle,1543,Clark Munoz,0.76,3658300,5
7,Seattle,1544,Deshawn Lynch,0.96,2179300,4
7,Seattle,1545,Rhett Flynn,1.12,3185900,4
7,Seattle,1546,Rayan Hernandez,1.23,2867600,5
7,Seattle,1547,Zachery Dorsey,0.78,280300,1
7,Seattle,1548,Peyton Nguyen,0.77,526300,1
7,Seattle,1549,Matilda Brock,1.02,1781700,3
7,Seattle,1550,Ryann Reeves,0.99,5881600,6
7,Seattle,1551,Uriah Harris,0.88,3913900,6
7,Seattle,1552,Maurice Flowers,0.93,2199100,5
7,Seattle,1553,Kadence Rose,1.01,2158500,3
7,Seattle,1554,Zion Escobar,1.16,4186800,8
7,Seattle,1555,Dixie Moyer,1.15,1184100,2
7,Seattle,1556,Jayden Summers,0.98,4327200,7
7,Seattle,1557,Whitney Lamb,0.95,3141900,4
7,Seattle,1558,Gracie Marshall,1.03,1015100,3
7,Seattle,1559,Connor Pearson,0.75,5662100,6
7,Seattle,1560,Cesar Duncan,1.06,3339900,5
7,Seattle,1561,Makai Long,0.76,1933300,3
7,Seattle,1562,Campbell Saunders,1.10,2378500,2
7,Seattle,1563,Joshua Nash,1.33,2517900,4
7,Seattle,1564,Alia Odonnell,1.16,2849600,6
7,Seattle,1565,Francesca Owen,0.92,1600000,6
7,Seattle,1566,Dangelo Snow,0.75,4983400,6
7,Seattle,1567,Riley Hood,1.06,2969700,5
7,Seattle,1568,Kaden Lam,0.78,451300,1
7,Seattle,1569,Colt Vaughan,1.02,2160200,3
7,Seattle,1570,James Riddle,0.89,4057300,6
7,Seattle,1571,Jaylon Horton,0.91,3895900,5
7,Seattle,1572,Beckett Davila,1.02,1708400,3
7,Seattle,1573,Rhett Warner,1.12,1830900,2
7,Seattle,1574,Destinee Kent,0.76,678100,1
7,Seattle,1575,Adelaide Mayo,1.03,1283800,3
7,Seattle,1576,Harley Orr,1.51,2293800,3
7,Seattle,1577,Lana Dougherty,1.22,3372600,5
7,Seattle,1578,Kyson Horton,1.14,2701700,4
7,Seattle,1579,Stephen Hanna,1.02,3789700,6
7,Seattle,1580,Adyson Hess,1.08,5106100,10
7,Seattle,1581,Adeline Pacheco,1.01,1721900,3
7,Seattle,1582,Amir Garner,0.78,1120100,3
7,Seattle,1583,Jolie Washington,0.91,3672400,5
7,Seattle,1584,Mara Thornton,1.03,1231000,3
7,Seattle,1585,Elsa Jefferson,1.04,910200,3
7,Seattle,1586,Teagan Gill,1.13,3558800,4
7,Seattle,1587,Ayaan Mccann,0.74,1081600,1
7,Seattle,1589,Bridget Cunningham,0.78,725800,2
7,Seattle,1590,Lindsay Wiley,0.93,1990500,5
7,Seattle,1591,Marina Singleton,0.77,2381600,4
7,Seattle,1592,Tate Johnson,1.24,2799200,3
7,Seattle,1593,Alvin Mclean,0.90,3361300,6
7,Seattle,1594,Connor Norton,1.15,2337100,4
7,Seattle,1595,Deon Kelly,0.77,2822200,6
7,Seattle,1596,Connor Walker,1.50,825100,1
7,Seattle,1597,Krish Roberson,0.97,4841800,7
7,Seattle,1598,Ann Orozco,0.76,1829300,3
7,Seattle,1599,Colin Mcdowell,1.02,1593400,3
7,Seattle,1600,Frida Dougherty,1.08,2030800,5
7,Seattle,1601,Zechariah Lynch,0.94,5427800,9
7,Seattle,1602,Jaden Clarke,0.96,2095500,4
7,Seattle,1603,Vincent Costa,1.19,325300,2
7,Seattle,1604,Ruby Gates,1.13,3496900,4
7,Seattle,1605,Casey Jenkins,0.78,1775900,5
7,Seattle,1606,Jaylee Butler,0.90,3866600,5
7,Seattle,1607,Felix Mcdaniel,1.09,2194700,5
7,Seattle,1608,Antonio Sherman,1.52,2210000,3
7,Seattle,1609,Zion Keith,1.24,2961900,3
7,Seattle,1610,Adrianna Stephens,0.97,4633500,7
7,Seattle,1611,Cordell Schaefer,0.97,2358300,4
7,Seattle,1612,Jazmine Buck,1.16,1866900,4
7,Seattle,1613,Eliezer Thornton,1.12,1858100,2
7,Seattle,1614,Nylah Bradshaw,1.35,2570100,4
7,Seattle,1615,Haley Mcmillan,0.77,2453900,4
7,Seattle,1616,Jaquan Howe,1.22,2906600,5
7,Seattle,1617,Giada Davila,1.06,3613600,5
7,Seattle,1618,Jensen Huff,1.15,1412800,2
7,Seattle,1619,Branden Griffin,1.22,3744400,5
7,Seattle,1620,Yareli Mccullough,1.17,1380300,4
8,Toronto,1121,William Christensen,1.10,5894000,9
8,Toronto,1122,Kaelyn Clements,1.04,1060000,3
8,Toronto,1123,Alia Hart,0.75,2544900,3
8,Toronto,1124,Cierra Mccullough,1.33,2927800,4
8,Toronto,1125,Zaniyah Hall,0.77,1118300,2
8,Toronto,1127,Brian Wheeler,0.91,3455800,5
8,Toronto,1128,Allan Stephens,1.14,1791700,2
8,Toronto,1129,Charlize Arnold,1.10,3510300,7
8,Toronto,1130,Jaquan Saunders,0.89,4041100,6
8,Toronto,1131,Malik Haynes,1.03,1500600,3
8,Toronto,1132,Steve Deleon,1.36,1856800,4
8,Toronto,1133,Peyton Small,0.78,1470500,4
8,Toronto,1134,Santino Olson,0.96,1685200,4
8,Toronto,1135,Reagan Stafford,0.78,1629500,4
8,Toronto,1136,Kaden Mueller,0.87,5117700,7
8,Toronto,1137,Kamron Levine,1.00,3136700,7
8,Toronto,1138,Haley Mcclain,1.01,2068400,3
8,Toronto,1139,Bella Kelly,0.93,2875300,5
8,Toronto,1140,Lamar Molina,0.91,3826400,5
8,Toronto,1141,Jerry Fitzpatrick,0.77,1410000,3
8,Toronto,1142,Gracie Garrett,1.02,2096300,3
8,Toronto,1143,Peyton Wong,1.24,5754100,6
8,Toronto,1144,Kason Hines,1.32,3521100,4
8,Toronto,1145,Roland Frye,0.78,1844200,4
8,Toronto,1146,Laney Maddox,0.77,1698500,3
8,Toronto,1147,Grady Ramos,0.76,3186300,5
8,Toronto,1148,Irvin Villa,1.44,3174500,7
8,Toronto,1149,Sherlyn Maynard,1.18,531800,2
8,Toronto,1150,Ean Chen,0.77,4206000,7
8,Toronto,1151,Addisyn Conway,0.75,833800,1
8,Toronto,1152,Gabriela Owen,1.14,2851700,4
8,Toronto,1153,Brooklynn Orozco,1.24,2537200,3
